,ID,Probability,Mean,Sigma,Mean_Error,Sigma_Error,Determinant,maxstddetrended,maxda,tlyap,mind,maxm,KSpval
154,2077,0.3459432201597784,4.63712496604117,0.17827027807256168,0.005741425974162714,0.003955773704168247,5.153683922992583e-10,0.005407911880532366,0.00205992123145573,2286.1158068792274,7.368749933153557,4.7618984597746606e-05,5.626001808829623e-11
155,2081,0.13181809623191015,6.705737323018514,0.4835677522698755,0.015392148832759037,0.01105053655501056,2.8924269733697224e-08,0.004359845326854675,0.00015921939784169068,244.9062739658891,2.308602366348541,2.980072214294723e-05,0.6323477421600452
156,2083,0.14246234856445178,5.5498884905442685,0.43700172142884,0.014418390289079975,0.009635159311975072,1.9301394542063193e-08,0.007359737444730351,0.00015764644232529876,163.4221369925534,2.278218655876816,9.489588005449004e-05,0.7887807460454146
157,2087,0.20769965346796776,5.831947967082003,0.2910014895575516,0.009163656231215813,0.006754898061752728,3.8317813115362105e-09,0.0073871020404742156,8.467895275034531e-05,2894.222337107172,3.0853051966560905,2.4183370735866596e-06,0.25751117551495134
158,2094,0.17963965674870025,4.487030307646827,0.33953469468696656,0.011081383698268409,0.007713395702027253,7.305894919118083e-09,0.0027355149939639603,7.439817000950445e-06,1432.0736576674178,1.2052673988069493,4.6651589861659115e-05,0.00021757390943628947
159,2095,0.1296049904457804,5.162444156873923,0.4616418636315247,0.014689824369105691,0.010727363330509556,2.4834652824628686e-08,0.003991811655747911,0.0006363127162981624,892.2659884684431,4.564955536910768,4.51777461449761e-05,0.02443690642416396
160,20972,0.1777075373205083,6.1332570837918965,0.3407352645589653,0.010732530193977506,0.007844571015345421,7.0888942122841325e-09,0.0018317690993070585,0.0002770827292149068,3273.635469534525,5.164169188781247,7.507534292853741e-05,0.11610656636700101
161,2103,0.17984010401961725,6.038179323113135,0.335927380019584,0.010619807261641221,0.007573643186471148,6.4695110449800285e-09,0.0007274511919635899,-2.3668485854555488e-07,529522.4177278705,5.082657899018562,2.1582036249912293e-05,0.0026284407743365737
163,2107,0.16215968040175607,5.5664975174957965,0.3762267176015476,0.012062701127769904,0.00830637687299696,1.0040163866270212e-08,0.0011801089100018536,0.0003096954179228062,3801.4496095037907,5.615356117872268,9.808032724265602e-05,0.009135742413028395
164,2110,0.14713144281915155,4.935057685756783,0.4146194115820509,0.01315424071038114,0.009364024628410976,1.515783679182611e-08,0.004325921523627377,0.0002129578054883562,282.5243760569243,2.6435198682669907,6.613122946251956e-06,0.010578451279885692
165,2113,0.1698959539271412,5.031908414207956,0.3586283391882295,0.011464010946082214,0.008217942667419795,8.871603642911287e-09,0.0033090053743772335,7.727839006644881e-06,367.92943359356843,3.4600319401748116,4.604885638074909e-06,0.036140949192793134
166,2116,0.130993353274277,6.673899483993522,0.4962793034119233,0.01579051704087476,0.011422888275919448,3.2516713904027264e-08,0.007364527290780182,0.00011020889574806428,-567510.8967988637,2.8366348570778563,9.072232856244983e-06,0.011578071347281975
167,2117,0.1687463790602823,4.194540493922822,0.35834539821753303,0.011225750630538106,0.007904291955788206,7.868837879061705e-09,0.01684100016761045,0.0001688439141797767,85.29915048762444,-1.9525542627472887,9.793585726880297e-05,1.5077108787392942e-08
168,21,0.1616152990889572,5.951109253215231,0.385495455748232,0.012146366537599795,0.008538916612084292,1.0758092499998308e-08,0.015595382571446251,0.00029485503487391973,1380.5212589187458,2.812729149633564,1.1730074560477507e-05,0.010522768967561198
169,2125,0.09476447794713544,6.338776048264121,0.6872993215147418,0.02244620270311944,0.015797518929856834,1.2565793250312539e-07,0.007438940061735822,0.0005274381572316445,170.2946101808902,1.9987159385919657,2.0325883492452004e-05,0.14551399753811334
170,2126,0.18010330736976818,5.311922445498758,0.3391042789154567,0.010803377146789549,0.0075267224072811684,6.610523646493481e-09,0.015020734714632148,0.007762117298702445,,6.314813932615541,7.917011181536068e-05,0.8547289084783269
