,ID,Mean,Sigma,betaouter,nearpair,betanear,betafar,numfixedpointsnear,jnear,knear,strengthnear,C_AMDnear,EMcrossnear,numfixedpointsfar,jfar,kfar,strengthfar,C_AMDfar,EMcrossfar,numfixedpointsouter,jouter,kouter,strengthouter,C_AMDouter,EMcrossouter,unstableinNorbits,tlyap,megno,EMmednear,EMmaxnear,EMslopenear,EMrollingstdnear,Zcommednear,Zsepouternear,ZfreeICnear,ZfreeOCnear,Zfreenear,Zstarmednear,Zstarstdnear,Zstarslopenear,EMmedfar,EMmaxfar,EMslopefar,EMrollingstdfar,Zcommedfar,Zsepouterfar,ZfreeICfar,ZfreeOCfar,Zfreefar,Zstarmedfar,Zstarstdfar,Zstarslopefar,EMmedouter,EMmaxouter,EMslopeouter,EMrollingstdouter,Zcommedouter,Zsepouterouter,ZfreeICouter,ZfreeOCouter,Zfreeouter,Zstarmedouter,Zstarstdouter,Zstarslopeouter,EPslopenear,testnear,EPslopefar,testfar,EPslopeouter,testouter,EMslopemax,EMrollingstdmax,EPslopemax,KSpval,AMDerr
119,119,5.450625066295768,0.4757020116172368,27.515416416986355,12,4.09255635750835,15.3660456476825,3.0,8.0,1.0,0.04479545021809521,1.2464263315344972,0.08891376096523569,3.0,3.0,1.0,0.06662071782857074,0.6618512704034571,0.30340256338637983,1.0,5.0,2.0,0.004240851341397708,0.42823093115854366,0.4192929873487919,False,,,0.5277832171438561,0.7520238210692762,0.0006647906753377206,0.05701112563676237,0.042724302445762224,0.49415530202259905,,0.6474976043710357,,,0.02945116852711664,,0.14475131257892668,0.1921920408747542,-0.008789731052152468,0.030850774792901704,0.04152070542871253,0.2254405945082213,1.0295187839418458,,,,0.07621160696796798,,0.12937409503723896,0.20943555475274903,0.01345413699035174,0.05352162312357416,0.04716960459787817,,,,,,,,-0.0007325875111885108,2.017857900585184,-0.001484200484952797,2.9387259779360972,0.0045528867020899295,0.6829076593654412,0.0006647906753377206,0.05701112563676237,-0.0007325875111885108,0.4492545062704516,0.31229610215771714
121,121,5.8703467995247,0.3752773395530841,20.071134956968884,12,8.329008220676219,13.526027263877829,3.0,5.0,1.0,0.791647207401131,3.450110343889166,0.1608494960000905,3.0,5.0,2.0,0.06320127436741589,0.34385969544355005,0.41014224860606274,1.0,2.0,1.0,0.02874398331891991,0.05587033738762508,0.6369629185827822,False,10000.0,2.6915521759372583,0.409284028757976,0.46834951345431264,-0.10090600489940031,0.021551325702083603,0.03642465463998955,0.4845741076650835,1.1361824733861914,,,,0.07592686021049914,,0.17085845400476657,0.22161347619035354,-0.06624225068012833,0.015235437091154071,0.051034730530377444,0.1325474568518306,,0.05648183447519557,,,0.581439244631025,,0.04519061689820536,0.0705089135490203,-0.002703774535758403,0.016913175326350477,0.052509684493874484,,,,,0.0007776353602551315,0.030536013099441168,-7.5087978164182764e-06,0.02214530116395857,2.113215190773424,0.0009190633430559233,2.6156896709584445,-0.0020248222076560303,0.4689894493928039,-0.06624225068012833,0.015235437091154071,0.02214530116395857,0.6019152823234257,0.021124193064704155
122,122,5.405410954972685,0.3788061920525413,15.910454354367914,23,5.046473006556811,19.64091561783449,3.0,4.0,1.0,7.588528438065232,3.0293481968606097,0.2116632777876414,3.0,5.0,2.0,0.01017317377200221,1.9446871225307691,0.38737057639399136,,,,,0.0918334314286219,0.681025980099673,False,1059.1307538664519,10.729247767484846,0.7164348695904423,0.7972109132358617,0.03155840608736778,0.00457327037106717,0.049465353432607995,0.6830356752441806,,,0.05412666223961307,0.6617862478911987,0.04279260117878079,0.014133150360627046,0.4013191375407375,0.5513734102409885,-0.018356652681093752,0.011625048886343622,0.04660717514370791,0.34017141901761255,,0.6746077505492039,,,0.21724961635955187,,0.07527100254848222,0.0881965465316377,-0.012439187753625998,0.008156758797470529,,,,,,,,,-0.003691335537591764,0.5814059459191648,0.05559262712644245,0.7582757129981339,-2.4126088673198815e-05,1.1161308344304475,0.03155840608736778,0.00457327037106717,0.05559262712644245,0.09090010387130854,0.01405250309106783
125,125,5.170624782080849,0.4324444159501739,11.882676088875888,23,7.197553559768373,6.318362642515263,3.0,6.0,1.0,0.06534252176980505,21.803557342606908,0.13398861559327702,3.0,4.0,1.0,4.394008449233164,0.384606898900412,0.2102058360326561,3.0,5.0,2.0,0.00313798116633023,3.979728852404599,0.3723596405855761,False,403.03330636239576,24.03899000134243,0.365672721572462,0.6622909056273838,0.10732771464412627,0.07416017773550011,0.05128884930211601,0.4204836605396166,,,1.2719267329126638,0.35350992559372524,0.4310723089067143,0.1396547938882916,0.2754505872869133,0.30805645698241285,-0.0035400026444383638,0.028594150021232133,0.023738650415458095,0.3507008033163229,,,0.13550754394493855,0.28785340773104995,0.015932645503525692,-0.0020651046232747277,0.07463387316272291,0.12537131240429572,0.04150767739769008,0.06323933804311205,0.02590819136960074,0.31802622088141125,0.5319438510563032,,,,0.04444940229276212,,0.0017493026519097585,0.47799689786638944,-0.0003041770390594669,1.5304287504279728,-0.000894261368144621,3.5130503751586133,0.10732771464412627,0.07416017773550011,0.0017493026519097585,0.5491661614735049,0.012608405508458445
126,126,6.225261722721598,0.3628103038772552,11.241528407912003,12,3.9345664102408042,13.811615126537578,3.0,10.0,1.0,0.997865198876654,31.36924874836517,0.07297852650046918,3.0,6.0,1.0,2.383730827675759,13.180945274087668,0.1291838312046484,3.0,4.0,1.0,2.1928877192600975,2.198233975988072,0.21159000335411818,False,10000.0,1.9611046985315606,0.8116300133726495,1.1345611104748523,0.783309388569683,0.006075912861061764,0.07100113188633445,0.8498816699924485,,,0.09176746127022649,0.7851046331384454,0.36705329367477985,0.8664147576107959,0.7285129947760928,0.9080549110087648,-0.08890515093790517,0.00966723719275686,0.06664110827945613,0.7892533952079539,1.153268007242278,,,,0.2583909067003756,,0.23212652610235368,0.3625180435063266,-0.18071552703762656,0.009701339979078183,0.0703986685329484,0.30586675101211763,,,0.14661345919057567,0.2782289388130075,0.18125190378192219,-0.15002949402113155,-0.0036101346497505,3.062654121168393,0.05574134513010372,1.580629387675678,-0.0029503688727222028,0.02756040926992325,0.783309388569683,0.006075912861061764,0.05574134513010372,0.032641951644432884,0.0023247247511193887
127,127,4.446131872966926,0.315781120375027,18.10027443770208,12,7.9136808548067314,12.768159869046448,3.0,11.0,2.0,0.08473435056003539,27.46846585741014,0.14109844436210656,3.0,5.0,2.0,0.01125581892230158,2.56682692184696,0.3945126949146885,3.0,2.0,1.0,0.5662192293748026,0.04666977241419988,0.5912762668103599,False,212.90594426900515,46.52512387810382,0.5932340402628977,0.7742124588887132,-0.2662272457457878,0.0384566235801975,0.06601702379443143,0.7299939536332808,1.1144887310090434,,,,0.17022857029632008,,0.09661101005653779,0.25011693884322533,0.05794136926712723,0.04380002700137006,0.03316392741422085,0.19395580842765,1.3502072600762793,,,,0.2752604875076904,,0.1160416906356442,0.1596149889492285,0.04047295018908917,0.05760460603371704,0.03834619653505257,0.09297572466261378,,0.4919887589095177,,,0.22937693008088333,,-0.05152073152962422,3.25427607447425,0.017543008175612666,2.1853006717784345,-0.011894999742529099,2.6212163676965563,0.05794136926712723,0.04380002700137006,0.017543008175612666,0.31981164376059196,0.32708588016534285
128,128,7.004225294924394,0.5016462301818692,88.5060219092307,12,16.40243548252115,20.116844009895637,3.0,7.0,2.0,0.06698387122552375,6.698171717816747,0.2501390595163384,3.0,3.0,1.0,5.611495828643416,2.8358002361430397,0.31048102035149466,3.0,2.0,1.0,0.009060822950744606,1.970231256547506,0.6382835102962291,False,10000.0,1.9532477526991971,0.30302574534050025,0.30753230776902213,0.01716827187413514,0.0047041161415368495,0.08200584955238249,0.32655468911878055,,,0.16229020686925272,0.3300417226665933,0.011537424926119018,0.005605250519021248,0.9290424466759086,0.9311737281416583,0.004164483888598025,5.3295248404007627e-05,0.07529150968379261,1.0381616551373913,,,0.024530567658515735,1.027468399511381,0.001841533012284453,-0.006544494036298591,0.41590567798509015,0.46889532976309806,-0.10589138177268347,0.0012832958578060047,0.2494260998040021,0.5038038744689325,,0.9109268599775822,,,0.06760471471673841,,0.00423748110123989,3.5345290384060313,-0.00035189889725900934,3.38071378213246,0.00972077270479972,0.05289115525846726,0.01716827187413514,0.0047041161415368495,0.00423748110123989,0.3599028659647999,0.0005909308529236155
130,130,3.9916949244934368,0.7006207946822856,7.692585951131839,23,2.891451212122446,4.9259932795102594,3.0,12.0,1.0,0.41470961943717655,15.374757346727673,0.059989599931104975,1.0,5.0,1.0,0.11808123939061868,0.042233369579665433,0.16358326262883285,1.0,4.0,1.0,0.010411231051843823,1.3509407083228384,0.2333861570404664,False,97.09045808450186,110.07617455307756,0.8438362098301877,1.601246236368055,0.30981809767264024,0.1082670270175715,0.013102440341511354,0.43061976481534686,,0.06872177332440911,,,0.6953271727672206,,0.10688641416629989,0.14804658754502312,-0.0013262625471099742,0.3049107535194448,0.0044016009657862785,,,,,0.07082117729068262,0.04496368433504012,0.001946526329724676,0.21502001432967288,0.34799304542592996,0.08955152291800184,0.060593620846671026,0.005652571403113928,,,,,0.002284838637459194,0.2270559991684025,-0.0001797389998430378,-0.0005042783111743065,2.810065038368343,0.0002838268444161261,1.5162523851012193,0.00012622094048365967,2.7870705801885443,0.30981809767264024,0.1082670270175715,0.0002838268444161261,0.018515440681510592,0.38593214154355426
143,143,4.443181835258716,0.011908552966163416,16.629508387797525,12,9.103101271912605,14.131468055688766,3.0,11.0,1.0,0.4763261174550679,1.663448754167141,0.06579933618340497,1.0,2.0,1.0,0.200394140381298,0.005109548672254223,0.5972577538997297,,,,,0.008600474325930538,0.7023562538201283,False,10000.0,1.975872848540755,0.6732670649634342,1.2275434927816362,0.8058832317198953,0.09171020746694132,0.031443695487937406,0.6052185733419602,,0.42995842156121833,,,0.4122717795576018,,0.05455621885509272,0.06838356364500918,0.012488239881391014,0.12655622010183956,0.00010786177043028588,,,,,0.009409540667638973,0.03127653540748792,0.0008236261654645707,0.0664867558484534,0.0759996911281727,-0.018293077208915418,0.0020731202638622375,,,,,,,,,-0.021567373435551592,3.287911650744671,-2.4878782554480246e-05,3.1228449287935125,8.853973730162806e-05,0.02789299827593727,0.8058832317198953,0.09171020746694132,-2.4878782554480246e-05,2.4587191272653994e-25,0.00723036947662405
145,145,6.874161721172974,0.4216802074999992,19.774309516791003,23,6.265436616370417,16.65789391683989,3.0,27.0,2.0,0.009457209264387284,5.698737728152569,0.052842342668705924,1.0,5.0,2.0,0.0021860095162376187,0.03811983370649802,0.4195462444303024,,,,,0.10125542774066897,0.49455839351256303,False,10000.0,1.9894178595403558,0.1066519931560137,0.15612257778206706,0.04396358544195277,0.024948977540970987,0.003476099131197476,0.07815737217037447,,1.2117524380725364,,,0.2462799627450849,,0.02302972575860386,0.02454989523776946,-0.0031463022868916846,0.007551197104294927,0.00722657199468347,,,,,,,,0.020647184250919243,0.024528546034564277,0.005707444908076275,0.009807245698672402,,,,,,,,,0.00333576976139127,3.8264007297799836,3.36152534976004e-05,0.4289537663586096,-0.00011924660947709476,3.3228293143622887,0.04396358544195277,0.024948977540970987,0.00333576976139127,0.9307144002524205,0.0028466263364895278
146,146,4.890090353782743,0.4108361344141849,27.199512634491864,12,10.212074817481449,10.24574126452641,3.0,3.0,1.0,2.02322491754086,2.087936723366936,0.3108431424100775,3.0,3.0,1.0,0.08665917362871205,1.2712781633052546,0.3319405893876218,,,,,0.5348660970886476,0.7459651876964009,False,145.72084619258828,82.94139129345848,0.29682876498300437,0.5144891881729232,-0.05142306516033322,0.032873995434474626,0.1349175616588261,0.17839911452176488,,0.6102963885519471,,,0.29144115966423945,,0.5702527023447065,0.673699668801758,0.11349910987072911,0.010255582968939098,0.10269901068098702,0.579178562181024,,0.7815498365531901,,,0.13284843398909202,,0.30150470477400704,0.39096945520702225,0.033333508495464695,0.011652166829045437,,,,,,,,,0.13265828264307433,0.6920308359844051,-0.04642062083755748,3.561726023624454,-0.10985085956282803,0.8428503964993285,0.11349910987072911,0.010255582968939098,0.13265828264307433,0.40310260702007866,0.0784711136129924
149,149,5.519024544142768,0.5746789175584872,15.932843821555354,23,5.304928693947541,13.774220566937482,3.0,11.0,1.0,0.018808449520823278,0.3249061581443526,0.06326530970135626,3.0,6.0,1.0,0.4981617026363271,0.1140058199513037,0.12943646589555952,3.0,4.0,1.0,0.011387017437764482,0.019859865893738896,0.20089061369844735,False,199.74687568770312,47.47661500842914,0.38553173510524474,0.4784430810387562,0.0019944761942729742,0.02780479602058592,0.004580659782332347,0.34443696950348424,,0.517887347438698,,,0.1368911905654202,,0.14537725335708285,0.22387094543359726,-0.04490406874842722,0.032108600953891626,0.013140327295106082,0.08398929201847334,,0.30171658156187087,,,0.5794671980608033,,0.037879130092752455,0.10361447675690642,-0.0042279184393255505,0.028671569296956613,0.0055367539143869994,0.28156927261702763,0.389153386962611,,,,0.0196336693099708,,0.0006366506118268184,1.037405930229073,0.0005627308809918538,0.1961659061622365,-0.0008250206408684629,3.1314580188535768,0.0019944761942729742,0.02780479602058592,0.0006366506118268184,0.14355816610478422,0.2607953518364822
150,150,5.568794315967557,0.4269104700303071,18.378656729096498,23,3.3768824522508485,17.598644852293233,3.0,39.0,2.0,0.03851071119520435,2.5986215687627445,0.035703317251315446,1.0,6.0,1.0,0.0012165507897096927,0.4603231990790264,0.1404735801671643,3.0,9.0,2.0,0.002100121766103849,0.22913271284424497,0.1811922702166161,False,2129.2512301105853,7.372042635532908,0.10958786465889908,0.1496278615567573,0.0006230498108970289,0.2215119687839603,0.003449053301185873,0.09668171882926202,,0.7335557984548428,,,0.09751549676789312,,0.031797685720450955,0.051953066332308576,0.004006910668346842,0.1464665816280845,0.003288552289521578,,,,,0.00019467167698963947,0.014196687213781213,3.0112732869271e-07,0.020864736468568956,0.02952954547352165,0.0006064156539763745,0.08059722697992613,0.0033330986251333575,0.09654279358007724,0.3674525894690928,,,,0.02300967405902936,,6.61763761986234e-06,1.3975336687278856,0.0003034382649451643,3.3403259398833742,-0.0001802147077656778,0.8545057939811297,0.004006910668346842,0.1464665816280845,0.0003034382649451643,0.027130694162290005,0.006289931862466023
155,155,5.323342446478182,0.5859575316358272,21.08316142362204,12,3.4208550980987686,18.712471361966134,3.0,45.0,2.0,0.04514927803312914,2.825779415390905,0.030905930389638833,1.0,3.0,1.0,0.005389772597882223,0.011134077203223555,0.33894739053237927,3.0,5.0,2.0,0.00035541751872394717,0.010705583166176043,0.38032880537956154,False,124.86532024693076,70.48447297718549,0.6247126562086965,0.9554611342871926,0.4357825296732604,0.04675164935347316,0.0017214494433133907,0.39235185636735054,,0.6962108943523495,,,0.320225065131716,,0.022538449513466285,0.03619647923070868,0.015440175682886192,0.054772328733042816,0.00045980428331207277,,,,,0.00044837607817806537,0.08711776070880861,0.00011624709424001156,0.030151188186068857,0.045758663129807066,0.021409126494680037,0.042550533641520304,0.0011353906597488285,0.2546153935933382,0.16117690336803536,,,,0.06140132117775385,,1.3220267973583436e-05,1.2900012430652044,0.00019428905544971467,1.9644869694823652,0.0004694029202043345,1.2545886864801254,0.4357825296732604,0.04675164935347316,0.00019428905544971467,0.14355816610478422,0.08063814269774422
159,159,7.325795735255986,0.3104826271232323,14.545470207445968,12,6.448908752182033,14.585964553647958,3.0,11.0,2.0,0.9478563850554511,0.4012834131547469,0.14322576985972607,3.0,5.0,1.0,0.09404113186776811,0.4514300103874028,0.15914917423605815,1.0,3.0,1.0,0.01944053232712443,0.06892528342151197,0.3251692070982833,False,8937.767755541418,3.1770607714158046,0.3007727082913425,0.3251842052229406,-0.0025542123160315153,0.016954821658158304,0.012937939158521016,0.3404998737278639,,,0.20309264862691656,0.3137492401668982,0.017712844297115313,-0.0007906970844894711,0.2622314697833693,0.36168241215677516,0.03405192333060101,0.022788840585191966,0.01917864171120563,0.3037565382553066,1.2611784122941352,,,,0.17074884073666224,,0.0377761769673384,0.04901098266314108,-0.01098516670098391,0.03398657487215065,0.012848986273296014,,,,,0.0018588325903466237,0.01306617067346687,-3.0447354309927504e-06,-0.0006475884792389359,1.9870175526041929,0.0008327242426658169,2.62058561444777,-0.00024325648907380694,0.6429374372603098,0.03405192333060101,0.022788840585191966,0.0008327242426658169,0.9571669235102975,0.07215813384712619
161,161,5.853300351494696,0.5074301150127266,27.891531991897846,12,5.428147968497842,10.313136651711815,3.0,5.0,1.0,0.06477726709791547,0.4122120058367642,0.1708715244955818,3.0,3.0,1.0,0.296997842730031,0.719896886538123,0.3075757252216604,3.0,2.0,1.0,0.015239585872142657,0.35091616981017804,0.5310031827837015,False,72.81767052115302,143.30188897503,0.46375518852598535,0.5233394660758163,0.024124878128351013,0.03118171181732842,0.029973705934999498,0.3908982175442421,,0.9831982920438113,,,0.026027181367376463,,0.0754860680737107,0.14116537617306657,0.00473578412859091,0.12763330560641756,0.02805139856982337,0.19145545974376021,1.6818173547176642,,,,0.1072895454369138,,0.11513415092827439,0.15874043707941604,-0.006347429299861036,0.05622989992315483,0.06950108600369674,0.3114213943242929,0.4388301524487052,,,,0.030058235654507326,,-0.0009456187033670075,2.7561021539827633,0.001149449629487126,2.989705473583338,-0.00014569278460124557,2.0576213868342603,0.024124878128351013,0.03118171181732842,0.001149449629487126,0.04667764677246189,0.15607107527440411
162,162,5.3506377878873925,0.4234989970829669,26.673985965944734,12,7.95222698024162,10.309731291990829,3.0,7.0,2.0,0.05225206178982115,0.6071126411220187,0.24453380564021684,3.0,3.0,1.0,0.02610188982881348,8.795132242107794,0.2760099533250309,3.0,2.0,1.0,1.598901756772416,2.947358302051853,0.5880375232463962,False,799.3328544211998,12.33088809311594,0.4001242508393832,0.4221839950517185,0.01738460916804837,0.008890073014312225,0.07292759807966823,0.4158558519802753,,,0.16820128533392842,0.4128227869361279,0.04473077982157592,-0.01788802445558021,0.175909843380972,0.3915761799649081,0.1379582370460912,0.013991835115454794,0.06161968202905964,0.49489900125217545,0.9376603875053205,,,,0.11294880307717059,,0.09122091234527349,0.11954867581230956,-0.002973940279401498,0.014175534810182041,0.10721742665658782,0.08187372825812998,,0.756293712054103,,,0.21180029446139087,,-7.837702867773387e-05,2.1289685952389688,-0.024963654265354605,3.8418140071435833,0.036878844286365405,0.21840248751234412,0.1379582370460912,0.013991835115454794,-7.837702867773387e-05,0.07742034064789592,0.016854376562637594
165,165,4.491703886790073,0.3096580465295623,33.81398858392627,12,11.103398539143244,15.725633504912627,3.0,2.0,1.0,0.1414959278219882,1.7092048948919238,0.5538689065141537,3.0,2.0,1.0,0.2662758157662721,117.82263345739563,0.5702519207213629,,,,,41.64557892081439,1.4399656350030536,False,10000.0,2.0008681288102745,0.17117799805361508,0.17977654173107,0.002081877619687315,0.01518688656813729,0.29739548607891775,0.3466611933345972,1.0768475776812565,,,,0.15221586469852807,,0.34046716947245914,0.4495616452082942,0.05308074272983459,0.007034613137802613,0.2275578890566805,0.3757109075767556,1.199513950445708,,,,0.11520316055751535,,0.18691699959443503,0.19176057895729823,0.0025939134928101536,0.005643789318791828,,,,,,,,,-0.003456097656512741,2.6013912782202087,0.03544814377318532,3.6890246907417046,-0.024869999004598756,2.2925519743155793,0.05308074272983459,0.007034613137802613,0.03544814377318532,8.877113882858151e-14,0.004083097830824776
166,166,4.616112699967843,0.3591947278576849,25.926822822949255,12,4.164015501828034,20.30333252947224,3.0,19.0,1.0,1.3855251535566364,23.87104974147729,0.03672773830820652,1.0,4.0,1.0,0.007097035127774429,0.26117700477471345,0.23573544083852707,3.0,3.0,1.0,0.008790467011416293,0.35789199148499085,0.2811212087278207,False,9244.919988661864,3.0748709034503485,0.7009486222670186,0.7431587608860591,-0.013899123245987143,0.009995232515095806,0.009343198458256523,0.6952839829988828,,,0.21168951086642324,0.6952230821628199,0.04809888714104924,-0.01939400274977108,0.28190288543730135,0.30653652719111424,-0.012759313808321203,0.0018094142106484044,0.03876989603326966,,,,,0.0011586382044790537,2.805959838061913,-0.0006635991584108353,0.23343797251289833,0.29656512744704033,0.01981486415384984,0.003885126139921145,0.054220890242911865,0.4554336503326091,0.6881509082357061,,,,0.051571072463932166,,0.0025788036755990695,2.5126652514578427,0.0004716576439786532,0.0271988436821986,-0.0009214190171809896,2.999570887238781,-0.012759313808321203,0.0018094142106484044,0.0025788036755990695,2.4221920866995e-10,0.004207055089979091
167,167,5.899941440415609,0.3228628096998847,21.259087039430153,23,7.9663708567653515,10.46112330219087,3.0,9.0,1.0,0.0804247419516832,8.487350902370869,0.08279301299437802,3.0,6.0,1.0,0.6644209253926705,1.21824459563615,0.1295460002001092,1.0,4.0,1.0,0.009977693204220464,1.4406584428301699,0.22306451687242457,False,10000.0,1.9954576142268519,0.9272854868286069,1.173443697602318,-0.43864133970763985,0.00433170595130184,0.04906514911201214,1.1595273008389646,1.0211301328834015,,,,0.13488299357227415,,0.7426747351605336,0.786788369793291,0.08078529078571185,0.0028682864613955306,0.03503883292200705,0.7429052827146848,,0.9698357780942174,,,0.019302990383131508,,0.196790805342864,0.20987727746229956,0.008145292249018651,0.002689831301957389,0.050077143415278136,,,,,0.0009910617408801327,0.5178783087020666,-0.0003928454737776162,-0.028394709966979834,0.05625516659855046,-0.00739397704573238,3.1730187598568826,0.03740390981885759,1.4650953322799736,0.08078529078571185,0.0028682864613955306,-0.00739397704573238,0.0001659270921837515,0.012854349074399498
168,168,4.295825081747868,0.2861528856916231,10.438389396369628,23,3.1644645066382857,8.533256291254675,3.0,15.0,2.0,0.16662536652747303,4.173559369660893,0.10066108508706918,1.0,3.0,1.0,0.03839367149513825,0.6408287832238442,0.33927848209410066,,,,,0.01037927239407539,0.4740917073354558,False,245.62357389698238,39.472356055943074,0.08502002814514359,0.21770097446199077,-0.01856445085094809,0.314675210200164,0.019219193610918284,0.14955620406474968,,,1.6143676136077103,0.119849546099389,0.5569477502382564,0.012597345300138226,0.07739156837047342,0.12567752784642272,0.012052574564491873,0.10293178679115207,0.014315338952782919,,,,,0.005375715270236019,0.06572458588605545,-0.00017473565231334088,0.056134433222713484,0.058998985621184365,0.0031524015121647073,0.01499297659274697,,,,,,,,,-0.021988310496700456,3.7639170574591363,0.019898689565806354,2.2638727500506937,0.0021381439792492606,3.284428092939394,0.012052574564491873,0.10293178679115207,0.019898689565806354,0.40310260702007866,0.04074351033845001
169,169,4.604899879103487,0.28563767443192045,10.941293268470863,12,5.8818572868330214,7.2175724912880135,3.0,13.0,2.0,0.031560832544858815,7.854117869534639,0.11575102684794035,3.0,6.0,1.0,0.014553714820743002,5.841637426835129,0.1214964709145213,3.0,7.0,2.0,0.7402466552613982,0.08288859518813493,0.2513108390292184,False,240.5709184229625,37.38340473447581,0.24309844610908746,0.3461161630326845,-0.0011512854054618997,0.03541295285413938,0.027271288310392286,0.3673180924483882,1.0737432625132495,,,,0.13612107477411214,,0.3370985056616923,0.5455425691027332,0.17151705531734446,0.028382154400606836,0.036019609717387345,0.3584101223741223,,,1.3877856414919907,0.43858295263290165,0.18947331885564977,0.0796644016739939,0.17065541515518715,0.19575953557503878,0.003191969861777765,0.02222795793667619,0.022536160107262837,0.18391259857072578,,,0.5957316537926239,0.17431000128700358,0.01980590407253393,0.0029318925694413423,-0.006317299089226083,3.7352102140532377,0.007063709861586021,2.497166848992977,-0.00025526308057152627,3.488049490110343,0.17151705531734446,0.028382154400606836,0.007063709861586021,0.49808258504771635,0.10131827845968519
170,170,4.920858684279124,0.5066878012885203,24.791595311355046,12,3.976251905216874,17.599471140094582,3.0,13.0,2.0,0.12620808492380392,9.898309070437953,0.11717565700554061,,,,,0.028064344132971,0.7668387307028882,3.0,3.0,2.0,0.011840129553045321,0.11076346849732532,0.9738692197958345,False,143.96087374818592,80.054735158219,0.37475273853624474,0.6857740872975678,0.24131693169311505,0.07937651262957296,0.0919309214907153,0.3128361677392077,,0.42082342738399586,,,0.1853998778036451,,0.11045033123757772,0.12314407603972004,0.008537306393913062,0.0038454330422595137,,,,,,,,,0.1242080475759404,0.1655026685881292,-0.05204937221871434,0.028505602400673142,0.012301692063301041,0.2500259440106141,0.49724908781477284,,,,0.06888864952303157,,-0.005137433040686011,4.1574448142360945,-0.0015146635983920463,3.811098326733588,0.012478957907684786,0.3567057957230885,0.24131693169311505,0.07937651262957296,-0.0015146635983920463,0.07742034064789523,0.04791155970907064
171,171,5.3503874642052,0.3819621491311598,20.240792494975462,23,4.462086547651472,15.91047346635218,3.0,15.0,2.0,0.1467675034867451,8.413358137262009,0.10043003810673605,,,,,0.13890362554401714,0.6844635455330428,,,,,0.23163454147191542,0.853634283600334,False,10000.0,2.0111900049866724,0.27746810697763036,0.46499311271998583,-0.06810333982106741,0.04831169965388872,0.06381228544127919,0.16283268960925318,,0.4226882939808552,,,0.3689565853370508,,0.09142784865063815,0.10374718407259816,0.015543592521136969,0.005567577936039783,,,,,,,,,0.06324831482776627,0.10035581963425941,0.03289114183396754,0.01513498940741955,,,,,,,,,-0.03324406591915037,2.353034550842119,0.0022176303051556884,1.7023619037266455,0.005654896887335263,4.268620978063086,0.015543592521136969,0.005567577936039783,0.0022176303051556884,0.02245847031357403,0.004125089998879662
172,172,5.422071746475173,0.3756458186662685,72.33429832622535,12,3.061989433877212,18.574995808055302,3.0,15.0,2.0,0.12487989861220186,26.18477024148193,0.10066995194594619,3.0,2.0,1.0,0.10209767068670576,0.7359307197381666,0.61271241346051,,,,,0.9869232662291342,0.7750640946262104,False,10000.0,2.953486061613483,0.0961491278225971,0.23000247382989694,0.04621238565177928,0.3645011955625762,0.0556133507164686,0.1362746628170516,,,1.1424947264356475,0.11328301236897048,0.43075006913822766,0.048060692963557826,0.15515343388895494,0.16154173005903052,-0.01152752372255819,0.003260782632673948,0.052546038759948274,0.1030278559247098,,1.7391084279430775,,,0.06364352219225058,,0.12394418959249077,0.1469849627883753,-0.009169328662241367,0.03449066463695602,,,,,,,,,-0.001536057417449348,2.5829715534739552,-1.0648886199958198e-05,0.35208347459883527,0.023266555715238873,1.5641679463385043,0.04621238565177928,0.3645011955625762,-1.0648886199958198e-05,0.12378167252561864,0.002828928769690169
175,175,5.197802928396493,0.15414009374877385,10.31040561259059,12,3.1052358970818843,10.288733011176678,3.0,9.0,1.0,0.8234639955550359,3.056890120889217,0.08205686427701296,3.0,4.0,1.0,0.019236699438322753,0.560258934474782,0.19429757108717383,3.0,3.0,1.0,0.035577521434390864,0.07777862191513288,0.2922978847842403,False,10000.0,1.9872267445174678,0.44312273014861503,0.49869101452555104,0.0006195982478413593,0.024528438081971686,0.021540183138484496,0.5099697465193486,,,0.05282664856339908,0.45551045249714117,0.0559976055945009,0.0012894126725416107,0.221351364611851,0.3313778501176058,0.017529287957582306,0.11311161125414906,0.027499993558874836,0.413756616377654,0.9285325675652673,,,,0.10929604520154176,,0.09297636155122871,0.1090650503442939,-0.013074118812011227,0.030701842489111515,0.021281841594268637,0.3072581909300438,0.5070721442986796,,,,0.009939344616575125,,-0.015695409004001258,2.5982722178152247,0.032946235279608285,2.9420200450893415,9.240062613880471e-05,0.8963365340383104,0.017529287957582306,0.11311161125414906,0.032946235279608285,0.10629177180942236,0.018173918832808646
